"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2559,"GABRA6"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2560,"GABRB1"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2562,"GABRB3"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2565,"GABRG1"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2567,"GABRG3"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2564,"GABRE"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2568,"GABRP"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",55879,"GABRQ"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2570,"GABRR2"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",2563,"GABRD"
"flurazepam","CHEMBL968","CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F",200959,"GABRR3"
"flurbiprofen","CHEMBL563","CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1",5742,"PTGS1"
"flurbiprofen","CHEMBL563","CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1",5743,"PTGS2"
"flurbiprofen methyl ester","","COC(=O)[C@@H](C)C1=CC=C(C(F)=C1)C1=CC=CC=C1",5742,"PTGS1"
"fluspirilene","CHEMBL46516","FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1",3356,"HTR2A"
"fluspirilene","CHEMBL46516","FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1",786,"CACNG1"
"fluspirilene","CHEMBL46516","FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1",1813,"DRD2"
"flutamide","CHEMBL806","CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F",367,"AR"
"flutamide","CHEMBL806","CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F",196,"AHR"
"flutemetamol (18f)","CHEMBL2042122","CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1",351,"APP"
"fluticasone furoate","CHEMBL1676","[H][C@@]1(C)C[C@@]2([H])[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@]([H])(O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)SCF",2908,"NR3C1"
"fluticasone propionate","CHEMBL1473","[H][C@@]1(C)C[C@@]2([H])[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@]([H])(O)C[C@]2(C)[C@@]1(OC(=O)CC)C(=O)SCF",2908,"NR3C1"
"fluticasone propionate","CHEMBL1473","[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C",5241,"PGR"
"fluticasone propionate","CHEMBL1473","[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C",5321,"PLA2G4A"
"fluticasone propionate","CHEMBL1473","[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C",4306,"NR3C2"
"fluvastatin","CHEMBL333442","CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=C1C=CC=C2)C1=CC=C(F)C=C1",3156,"HMGCR"
"fluvoxamine","CHEMBL814","COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F",6532,"SLC6A4"
"fm-vp4","","Not Found",5243,"ABCB1"
"folic acid","CHEMBL1622","NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1",2350,"FOLR2"
"folic acid","CHEMBL1622","NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1",2352,"FOLR3"
"follitropin","CHEMBL1201520","",2492,"FSHR"
"fomepizole","CHEMBL1308","CC1=CNN=C1",124,"ADH1A"
"fomepizole","CHEMBL1308","CC1=CNN=C1",125,"ADH1B"
"fomepizole","CHEMBL1308","CC1=CNN=C1",126,"ADH1C"
"fomepizole","CHEMBL1308","CC1=CNN=C1",847,"CAT"
"fondaparinux","CHEMBL1200644","[H][C@@]1(O[C@@H]2[C@@H](COS(O)(=O)=O)O[C@H](O[C@@]3([H])[C@H](O)[C@@H](OS(O)(=O)=O)[C@H](O[C@@]4([H])[C@H](O)[C@@H](NS(O)(=O)=O)[C@@H](OC)O[C@@H]4COS(O)(=O)=O)O[C@H]3C(O)=O)[C@H](NS(O)(=O)=O)[C@H]2OS(O)(=O)=O)O[C@@H]([C@@H](O[C@@]2([H])O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]2NS(O)(=O)=O)[C@H](O)[C@H]1O)C(O)=O",462,"SERPINC1"
"fondaparinux sodium","CHEMBL1200644","[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CO[C@H]1O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS([O-])(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS([O-])(=O)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](OS([O-])(=O)=O)[C@H]3NS([O-])(=O)=O)[C@H](O)[C@H]2OS([O-])(=O)=O)C(O)=O)[C@H](O)[C@H]1NS([O-])(=O)=O",2159,"F10"
"fondaparinux sodium","CHEMBL1200644","[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CO[C@H]1O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS([O-])(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS([O-])(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS([O-])(=O)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](OS([O-])(=O)=O)[C@H]3NS([O-])(=O)=O)[C@H](O)[C@H]2OS([O-])(=O)=O)C(O)=O)[C@H](O)[C@H]1NS([O-])(=O)=O",462,"SERPINC1"
"fontolizumab","","Not Found",3458,"IFNG"
"forasartan","CHEMBL315021","CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1",185,"AGTR1"
"foretinib","CHEMBL1230609","COC1=C(OCCCN2CCOCC2)C=C2N=CC=C(OC3=C(F)C=C(C=C3)N=C(O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C2=C1",3791,"KDR"
"foretinib","CHEMBL1230609","COC1=C(OCCCN2CCOCC2)C=C2N=CC=C(OC3=C(F)C=C(C=C3)N=C(O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C2=C1",3082,"HGF"
"formebolone","CHEMBL2107419","[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C(C=O)=C[C@]12C",3291,"HSD11B2"
"formic acid","CHEMBL116736","OC=O",4842,"NOS1"
"formic acid","CHEMBL116736","OC=O",760,"CA2"
"formic acid","CHEMBL116736","OC=O",2246,"FGF1"
"formic acid","CHEMBL116736","OC=O",3162,"HMOX1"
"formic acid","CHEMBL116736","OC=O",1487,"CTBP1"
"formic acid","CHEMBL116736","OC=O",8573,"CASK"
"formic acid","CHEMBL116736","OC=O",10243,"GPHN"
"formic acid","CHEMBL116736","OC=O",9266,"CYTH2"
"formic acid","CHEMBL116736","OC=O",6035,"RNASE1"
"formic acid","CHEMBL116736","OC=O",5816,"PVALB"
"formic acid","CHEMBL116736","OC=O",98,"ACYP2"
"formic acid","CHEMBL116736","OC=O",87769,"GGACT"
"formoterol","CHEMBL1256786","COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1",154,"ADRB2"
"formycin","CHEMBL471524","[H][C@]1(CO)O[C@@]([H])(C2=C3N=CN=C(N)C3=NN2)[C@]([H])(O)[C@]1([H])O",4507,"MTAP"
"fosaprepitant","CHEMBL1199324","C[C@@H](O[C@H]1OCCN(CC2=NN(C(=O)N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F",6869,"TACR1"
"fosfestrol","CHEMBL1200598","CC\C(=C(\CC)C1=CC=C(OP(O)(O)=O)C=C1)C1=CC=C(OP(O)(O)=O)C=C1",2100,"ESR2"
"fosfestrol","CHEMBL1200598","CC\C(=C(\CC)C1=CC=C(OP(O)(O)=O)C=C1)C1=CC=C(OP(O)(O)=O)C=C1",2099,"ESR1"
"fosinopril","CHEMBL581","CCC(=O)O[C@@H](O[P@](=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C",1636,"ACE"
"fosphenytoin","CHEMBL919","OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1",6331,"SCN5A"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2561,"GABRB2"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2563,"GABRD"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2567,"GABRG3"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2556,"GABRA3"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2565,"GABRG1"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2558,"GABRA5"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2562,"GABRB3"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2554,"GABRA1"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2555,"GABRA2"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2559,"GABRA6"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2566,"GABRG2"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2557,"GABRA4"
"fospropofol","CHEMBL1201766","CC(C)C1=CC=CC(C(C)C)=C1OCOP(O)(O)=O",2560,"GABRB1"
"fotemustine","","CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O",7296,"TXNRD1"
"fr117016","CHEMBL93647","NC(N)=NC1=NC(=CS1)C1=CC=C(CNC2=NC3=C(N2)C=CC=C3)S1",100,"ADA"
"fr221647","CHEMBL329433","[H][C@](CO)(CCC1=CC=CC=C1)N1C=NC(=C1)C(N)=O",100,"ADA"
"fr230513","","[H][C@](CO)(CCC1=CC=CC2=C1C=CC=C2)N1C=NC(=C1)C(N)=O",100,"ADA"
"fr233623","CHEMBL93560","[H][C@@](C)(O)[C@@]([H])(CCC1=CC=CC2=C1C=CC=C2)N1C=NC(=C1)C(N)=O",100,"ADA"
"fr236913","CHEMBL125386","[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)NCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O",100,"ADA"
"fr239087","CHEMBL328139","[H][C@@](C)(O)[C@@]([H])(CCC1=CC=CC(Cl)=C1Cl)N1C=NC(=C1)C(N)=O",100,"ADA"
"framycetin","CHEMBL184618","NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O",7852,"CXCR4"
"freselestat","","CC(C)[C@@H](NC(=O)CN1C(=O)C(N)=CN=C1C1=CC=CC=C1)[C@@H](O)C1=NN=C(O1)C(C)(C)C",1991,"ELANE"
"freselestat","","CC(C)[C@@H](NC(=O)CN1C(=O)C(N)=CN=C1C1=CC=CC=C1)[C@@H](O)C1=NN=C(O1)C(C)(C)C",1990,"CELA1"
"frovatriptan","CHEMBL1279","CN[C@@H]1CCC2=C(C1)C1=CC(=CC=C1N2)C(N)=O",3352,"HTR1D"
"frovatriptan","CHEMBL1279","CN[C@@H]1CCC2=C(C1)C1=CC(=CC=C1N2)C(N)=O",3351,"HTR1B"
"fructose","","OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O",2272,"FHIT"
"fructose-6-phosphate","","OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O",5207,"PFKFB1"
"fructose-6-phosphate","","OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O",2821,"GPI"
"fructose-6-phosphate","","OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O",2203,"FBP1"
"fructose-6-phosphate","","OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O",5210,"PFKFB4"
"fudp","","[H][C@]1(F)C[C@@]([H])(O[C@]1([H])COP(O)(=O)OP(O)(O)=O)N1C=CC(O)=NC1=O",4830,"NME1"
"fulvestrant","CHEMBL1358","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]",2100,"ESR2"
"fulvestrant","CHEMBL1358","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]",2099,"ESR1"
"fulvestrant","CHEMBL1358","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]",2101,"ESRRA"
"fulvestrant","CHEMBL1358","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]",2053,"EPHX2"
"fumagillin","CHEMBL32838","[H][C@@]1([C@H](OC)[C@@H](CC[C@]11CO1)OC(=O)\C=C\C=C\C=C\C=C\C(O)=O)[C@@]1(C)O[C@@H]1CC=C(C)C",10988,"METAP2"
"fumaric acid","CHEMBL503160","OC(=O)\C=C\C(O)=O",4200,"ME2"
"fumaric acid","CHEMBL503160","OC(=O)\C=C\C(O)=O",2184,"FAH"
"furosemide","CHEMBL35","NS(=O)(=O)C1=CC(C(O)=O)=C(NCC2=CC=CO2)C=C1Cl",6557,"SLC12A1"
"furosemide","CHEMBL35","NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O",760,"CA2"
"furoyl-leucine","","[H][C@@](CC(C)C)(NC(=O)C1=CC=CO1)C(O)=O",10863,"ADAM28"
"fusicoccin","","[H]\C1=C2/[C@@]([H])(COC)CC[C@@]2([H])[C@@]([H])(C)[C@@]([H])(O)[C@]([H])(O[C@@]2([H])O[C@]([H])(COC(C)(C)C=C)[C@@]([H])(O)[C@]([H])(OC(C)=O)[C@@]2([H])O)C2=C(C[C@]([H])(O)[C@]12C)[C@]([H])(C)COC(C)=O",7531,"YWHAE"
"fx06","","Not Found",1003,"CDH5"
"gabaculine","CHEMBL307782","NC1=CC=CC(=C1)C(O)=O",4942,"OAT"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",9254,"CACNA2D2"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",781,"CACNA2D1"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",134,"ADORA1"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",774,"CACNA1B"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",2902,"GRIN1"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",2903,"GRIN2A"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",2904,"GRIN2B"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",2905,"GRIN2C"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",2906,"GRIN2D"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",116443,"GRIN3A"
"gabapentin","CHEMBL940","NCC1(CC(O)=O)CCCCC1",116444,"GRIN3B"
"gabapentin enacarbil","CHEMBL1628502","[H]C(C)(OC(=O)NCC1(CC(O)=O)CCCCC1)OC(=O)C(C)C",9254,"CACNA2D2"
"gabapentin enacarbil","CHEMBL1628502","[H]C(C)(OC(=O)NCC1(CC(O)=O)CCCCC1)OC(=O)C(C)C",781,"CACNA2D1"
"gabexate","CHEMBL87563","CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1",55244,"SLC47A1"
"gabexate","CHEMBL87563","CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1",6582,"SLC22A2"
"gabexate","CHEMBL87563","CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1",2147,"F2"
"gabexate","CHEMBL87563","CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1",5340,"PLG"
"gabexate","CHEMBL87563","CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1",3818,"KLKB1"
"gadopentetate dimeglumine","CHEMBL1200431","[Gd+3].CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.OC(=O)CN(CCN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O)CC([O-])=O",5226,"PGD"
"galactose-uridine-5&#39;-diphosphate","CHEMBL439009","OC[C@H]1O[C@H](O[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@H]1O",28,"ABO"
"galactose-uridine-5&#39;-diphosphate","CHEMBL439009","OC[C@H]1O[C@H](O[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@H]1O",2683,"B4GALT1"
"galactose-uridine-5&#39;-diphosphate","CHEMBL439009","OC[C@H]1O[C@H](O[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@H]1O",2582,"GALE"
"galactose grease","","[H][C@]1(O)[C@@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OCCCCCCCCC(=O)OC)[C@]1([H])O",28,"ABO"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=CC=C(OC)C(O2)=C13",43,"ACHE"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",57053,"CHRNA10"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1135,"CHRNA2"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1137,"CHRNA4"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1141,"CHRNB2"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",590,"BCHE"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1139,"CHRNA7"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",89832,"CHRFAM7A"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",55584,"CHRNA9"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1143,"CHRNB4"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1136,"CHRNA3"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1138,"CHRNA5"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",8973,"CHRNA6"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1142,"CHRNB3"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1134,"CHRNA1"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1140,"CHRNB1"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1144,"CHRND"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1146,"CHRNG"
"galantamine","CHEMBL659","[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3",1145,"CHRNE"
"galiximab","","Not Found",941,"CD80"
"gallamine","CHEMBL1200993","CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC",1129,"CHRM2"
"gallamine triethiodide","CHEMBL1200993","[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC",43,"ACHE"
"gallamine triethiodide","CHEMBL1200993","[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC",1129,"CHRM2"
"gallamine triethiodide","CHEMBL1200993","[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC",1135,"CHRNA2"
"gallium maltolate","","[Ga+3].CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1",6240,"RRM1"
"gallium nitrate","CHEMBL1200983","[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O",632,"BGLAP"
"gallium nitrate","CHEMBL1200983","[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O",3553,"IL1B"
"gallium nitrate","CHEMBL1200983","[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O",6241,"RRM2"
"gallium nitrate","CHEMBL1200983","[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O",526,"ATP6V1B2"
"galsulfase","CHEMBL1201822","Not Found",10226,"PLIN3"
"gamma-aminobutyric acid","CHEMBL96","NCCCC(O)=O",2628,"GATM"
"gamma-carboxy-glutamic acid","CHEMBL38397","N[C@@H](CC(C(O)=O)C(O)=O)C(O)=O",2147,"F2"
"gamma-carboxy-glutamic acid","CHEMBL38397","N[C@@H](CC(C(O)=O)C(O)=O)C(O)=O",2159,"F10"
"gamma-carboxy-glutamic acid","CHEMBL38397","N[C@@H](CC(C(O)=O)C(O)=O)C(O)=O",632,"BGLAP"
"gamma-glutamyl[s-(2-iodobenzyl)cysteinyl]glycine","","[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC1=CC=CC=C1I)C(O)=NCC(O)=O)C(O)=O",8654,"PDE5A"
"gamma-glutamyl[s-(2-iodobenzyl)cysteinyl]glycine","","[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC1=CC=CC=C1I)C(O)=NCC(O)=O)C(O)=O",2948,"GSTM4"
"gamma-glutamyl[s-(2-iodobenzyl)cysteinyl]glycine","","[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC1=CC=CC=C1I)C(O)=NCC(O)=O)C(O)=O",5152,"PDE9A"
"gamma-glutamylcysteine","CHEMBL460831","N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O",2937,"GSS"
"gamma hydroxybutyric acid","","OCCCC([O-])=O",2560,"GABRB1"
"gamma hydroxybutyric acid","","OCCCC([O-])=O",79581,"SLC52A2"
"ganaxolone","CHEMBL1568698","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C",2555,"GABRA2"
"ganaxolone","CHEMBL1568698","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C",2558,"GABRA5"
"ganaxolone","CHEMBL1568698","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C",2557,"GABRA4"
"ganaxolone","CHEMBL1568698","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C",2556,"GABRA3"
